,coord_ra,coord_dec,g_psfMag,g_psfMagErr,i_psfMag,i_psfMagErr,r_psfMag,r_psfMagErr,detect_isIsolated,toros_id,star_id,toros_field_id,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_val,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,x,y,var_id,var_type,var_period,object_type,xcen,ycen,chip,master_mag,master_mag_er,master_flux,master_flux_er,master_sky
52,4.898145126850852,-71.5694894456294,18.6526,0.00297444,,,,,True,124838,124838,FIELD_0e.001,4689881052015300224,4.898134714248962,-71.56948721941289,18.0695267,18.5474949,17.4251614,,0.0054599508312411,0.1368749333297454,0.9656543091879584,0.2506956144102951,-1.086274324979892,0.2260251847694176,10413.886328747843,8424.656450214703,--,--,0.0,Star,10414.188121450508,8425.024988874038,16,23.792110955617993,0.1472823206687707,912.5924520962436,145.93242892357927,-397.9205472182158
53,4.461294439639732,-71.69215898530076,19.8154,0.00634616,,,,,True,149981,149981,FIELD_0e.001,4689874184362405888,4.461111827782829,-71.69217112297864,17.917778,19.4293613,16.7139187,,2.868497015742469,0.1131262780668366,24.64235241391518,0.2065722205661893,8.676791014903085,0.1719732948073087,9495.160384547897,9397.29266338148,--,--,0.0,Star,9495.186267911711,9397.016184274788,16,25.380036345692236,0.6252457213266329,211.4008437974512,143.50986796466898,-493.82660989440154
54,4.57067925393746,-71.81157076492461,20.9994,0.0156692,20.1773,0.0117415,,,True,163933,163933,FIELD_0e.001,4689874558022712192,4.570686010530781,-71.81156793381129,20.4989262,20.6740036,19.7260857,,0.8238535224754606,0.6201023010207809,0.8300421806264519,1.1699719653063048,-1.7455930802388198,1.332131967565496,8637.408420602807,9120.449346934316,--,--,0.0,Star,8637.197296895642,9120.056928434153,14,29.84369106060111,37.958501993025166,3.4645340218600156,142.78356310675656,1066.592797126748
55,4.603811444031233,-71.80909722858618,18.2909,0.00241727,17.7853,0.00216967,,,True,123724,123724,FIELD_0e.001,4689874523662802816,4.603774413356141,-71.8090918278307,17.9476566,18.25394,17.42574,,0.1695542161565633,0.1066411294887806,5.202316943954991,0.2022319964726431,-2.829535025783074,0.1697974759846812,8657.660708547144,9046.092051470345,--,--,0.0,Star,8658.024310162944,9046.066574104238,14,23.734728009424757,0.139862690733401,962.1217907742068,146.1020299318715,-746.7175888383074
56,4.5868861158513115,-71.7443515060453,20.2655,0.00877325,19.4183,0.00653222,,,True,163663,163663,FIELD_0e.001,4689875902349374592,4.586870279069877,-71.7443507773989,19.7097969,20.0369568,19.0256157,,-0.2784534161783248,0.3475801009617402,0.6634319895686029,0.65179968568076,-1.9510510941000896,0.5704660821090285,9125.906542950544,9098.990345868033,--,--,0.0,Star,9126.22699809947,9099.13303095546,14,29.085907419385354,18.8900393048164,6.962389041684233,142.79581138283066,-497.73805216005655
57,4.505199092901389,-71.75934764861924,19.7272,0.00586413,19.0025,0.00483341,,,True,149401,149401,FIELD_0e.001,4689869988177349888,4.505200359963768,-71.75934233712418,19.25615,19.742939,18.59362,,-0.3016385636529432,0.2633170947366167,0.7091831008729218,0.4551732662637195,-1.0334573856178118,0.4269632849019953,9011.39137353579,9281.014182697509,--,--,0.0,Star,9011.18476521011,9281.05881416574,14,25.331501994038582,0.5980518826154094,221.06523849103843,143.5435355490811,-505.7455983056602
58,4.453467185790198,-71.73217564810531,18.5115,0.00274578,17.4328,0.00182162,,,True,120412,120412,FIELD_0e.001,4689873046194073856,4.453465460331601,-71.73217188799457,17.7953415,18.3302288,17.08743,,0.0194814773852083,0.1033012953905077,0.1068783703871298,0.1893926613152932,-1.3083474917702484,0.1638409773227435,9204.569954277906,9405.034689267342,--,--,0.0,Star,9205.03923828814,9405.080605115028,14,23.55995356070001,0.1195349289792024,1130.1597353090085,146.6759731338036,-443.8248040857208
59,4.4884588927617335,-71.84575828803253,19.735,0.00596379,19.0597,0.00498591,,,True,151956,151956,FIELD_0e.001,4689821644025446912,4.488457618449809,-71.84575759831425,19.3187122,19.55896,18.6882172,,0.4247066050439912,0.2674666973989241,0.4218030183810854,0.477204708291732,-1.5273386435095022,0.4246089757037478,8383.635373828602,9298.480163751336,--,--,0.0,Star,8383.966133995298,9298.09159335921,14,25.56817796909532,0.7429378077708484,177.7665594725366,143.39263551142298,-478.93172955760207
60,4.513993394475797,-71.87373016933924,20.9177,0.0144159,18.6802,0.00262068,,,True,154241,154241,FIELD_0e.001,4689821407804523904,4.513819716063999,-71.87372717846429,19.3798313,20.3841228,18.2854977,,0.7841742002440557,0.307157790675889,19.59664974065862,0.5035605165416964,-0.7484260466028962,0.4843096715150918,8182.690095998792,9234.604269506848,--,--,0.0,Star,8182.912072102034,9235.056774213035,14,25.80796702002699,0.925754281677159,142.53924257360023,143.26974768600965,1438.7168861332173
61,4.46749667183852,-71.87680577570502,20.5491,0.0107414,19.5612,0.00718469,,,True,163181,163181,FIELD_0e.001,4689821369147704064,4.467452247133799,-71.87679991724251,19.9395885,20.2622986,19.1332455,,0.0867370153396594,0.3972616348410289,6.620449113167977,0.7300025616009614,-2.772697060238783,0.6777540006513822,8157.033530462662,9338.48884595038,--,--,0.0,Star,8157.058924282715,9338.161636504525,14,28.36596809091859,9.73479640135086,13.51244746125593,142.81874459222965,-498.88692013275744
